Green River km downstream of Flaming Gorge Dam,,
River_km,Latitude,Longitude
170.1,40.4111786,-109.32942
170.2,40.4102898,-109.32944
170.3,40.4094009,-109.32948
170.4,40.4085197,-109.32975
170.5,40.407711,-109.33019
170.6,40.4070396,-109.33097
170.7,40.4065514,-109.33194
170.8,40.4058304,-109.33266
170.9,40.4049988,-109.33302
171,40.4042282,-109.33361
171.1,40.4034119,-109.3341
171.2,40.4025688,-109.33451
171.3,40.4017105,-109.33479
171.4,40.4008484,-109.33454
171.5,40.4001083,-109.33398
171.6,40.3992386,-109.33413
171.7,40.3983917,-109.3345
171.8,40.3974991,-109.33433
171.9,40.3966599,-109.33393
172,40.3958511,-109.3334
172.1,40.39505,-109.33286
172.2,40.394249,-109.33233
172.3,40.3935509,-109.33161
172.4,40.3928909,-109.3308
172.5,40.392231,-109.33
172.6,40.3915787,-109.32919
172.7,40.3910217,-109.32827
172.8,40.3903809,-109.32748
172.9,40.3897095,-109.32674
173,40.3891487,-109.32583
173.1,40.3883591,-109.32527
173.2,40.387661,-109.32456
173.3,40.3870811,-109.32366
173.4,40.3862,-109.32347
173.5,40.3853111,-109.3233
173.6,40.384449,-109.32344
173.7,40.3836212,-109.3237
173.8,40.3829002,-109.32442
173.9,40.3822212,-109.32518
174,40.3815308,-109.32594
174.1,40.3810005,-109.32689
174.2,40.3804703,-109.32784
174.3,40.37994,-109.3288
174.4,40.3793793,-109.3297
174.5,40.3786316,-109.33036
174.6,40.3778801,-109.33102
174.7,40.37714,-109.33168
174.8,40.3763885,-109.33234
174.9,40.3756409,-109.333
175,40.3749008,-109.33366
175.1,40.3740883,-109.33396
175.2,40.3732414,-109.33415
175.3,40.3723412,-109.33413
175.4,40.3715096,-109.33435
175.5,40.3706207,-109.33423
175.6,40.3697205,-109.33411
175.7,40.3688316,-109.33411
175.8,40.3679695,-109.33443
175.9,40.3671989,-109.33457
176,40.3662987,-109.33471
176.1,40.3654099,-109.33487
176.2,40.3646011,-109.33538
176.3,40.3638,-109.33591
176.4,40.362999,-109.33645
176.5,40.3621597,-109.33688
176.6,40.3613091,-109.33728
176.7,40.3604698,-109.33768
176.8,40.3597107,-109.33829
176.9,40.3590393,-109.33908
177,40.3583984,-109.33989
177.1,40.3578796,-109.34086
177.2,40.3573608,-109.34182
177.3,40.3568382,-109.34278
177.4,40.3561592,-109.34354
177.5,40.3554497,-109.34426
177.6,40.3547287,-109.34497
177.7,40.3541183,-109.34582
177.8,40.35355,-109.34674
177.9,40.3527908,-109.34737
178,40.3520317,-109.34799
178.1,40.3512611,-109.34862
178.2,40.3505096,-109.34925
178.3,40.3496513,-109.34946
178.4,40.3488808,-109.34995
178.5,40.3484001,-109.35087
178.6,40.3480301,-109.35191
178.7,40.3476295,-109.35293
178.8,40.3473206,-109.35386
178.9,40.3467407,-109.35474
179,40.346199,-109.35569
179.1,40.3459091,-109.35679
179.2,40.3454514,-109.35781
179.3,40.3449898,-109.35882
179.4,40.3445396,-109.35984
179.5,40.3440895,-109.36085
179.6,40.3435402,-109.36178
179.7,40.3428497,-109.36253
179.8,40.3421593,-109.36328
179.9,40.3413506,-109.36375
180,40.3404503,-109.36372
180.1,40.3395691,-109.36347
180.2,40.3387184,-109.36316
180.3,40.3380203,-109.36241
180.4,40.33741,-109.36157
180.5,40.3368683,-109.36062
180.6,40.3363113,-109.35971
180.7,40.3356705,-109.35887
180.8,40.3350105,-109.35808
180.9,40.3342514,-109.35746
181,40.3334694,-109.35688
181.1,40.3325806,-109.35671
181.2,40.3316803,-109.3566
181.3,40.3308105,-109.35684
181.4,40.3300095,-109.35735
181.5,40.329319,-109.3581
181.6,40.3287811,-109.35904
181.7,40.3282394,-109.35999
181.8,40.3279305,-109.36106
181.9,40.3275719,-109.3621
182,40.3274498,-109.36327
182.1,40.3273201,-109.36443
182.2,40.3272018,-109.3656
182.3,40.3273582,-109.36673
182.4,40.3275909,-109.36785
182.5,40.3277283,-109.36893
182.6,40.3274803,-109.37004
182.7,40.32724,-109.37114
182.8,40.3271103,-109.37231
182.9,40.3270607,-109.37347
183,40.3271713,-109.37462
183.1,40.3271294,-109.37579
183.2,40.3270988,-109.37697
183.3,40.3269196,-109.37811
183.4,40.3264503,-109.3791
183.5,40.3262405,-109.38023
183.6,40.3260689,-109.38138
183.7,40.3259087,-109.38254
183.8,40.3256111,-109.38365
183.9,40.3252792,-109.38473
184,40.3245811,-109.38548
184.1,40.3238792,-109.38623
184.2,40.3231506,-109.38689
184.3,40.3223305,-109.3874
184.4,40.3215218,-109.3879
184.5,40.3207588,-109.38851
184.6,40.3199997,-109.38915
184.7,40.3192711,-109.38985
184.8,40.31884,-109.39077
184.9,40.3186913,-109.39192
185,40.3181381,-109.39285
185.1,40.3176117,-109.3938
185.2,40.3172684,-109.39489
185.3,40.3167,-109.3958
185.4,40.3161201,-109.3967
185.5,40.3154602,-109.39748
185.6,40.3146782,-109.39805
185.7,40.3138313,-109.39843
185.8,40.3131294,-109.39915
185.9,40.312439,-109.39991
186,40.3117599,-109.40068
186.1,40.3110695,-109.40144
186.2,40.3103905,-109.40221
186.3,40.3096199,-109.40274
186.4,40.3087616,-109.40308
186.5,40.3079605,-109.40361
186.6,40.3072205,-109.40428
186.7,40.3064613,-109.40491
186.8,40.3056908,-109.40552
186.9,40.3049202,-109.40612
187,40.3042107,-109.40686
187.1,40.3035202,-109.40761
187.2,40.30299,-109.40847
187.3,40.302269,-109.40919
187.4,40.3015594,-109.4099
187.5,40.3008385,-109.41062
187.6,40.3000488,-109.41116
187.7,40.2992287,-109.41165
187.8,40.2983284,-109.41168
187.9,40.2974281,-109.41168
188,40.2966919,-109.41235
188.1,40.2959595,-109.41303
188.2,40.2952919,-109.41381
188.3,40.2949409,-109.41484
188.4,40.2948112,-109.416
188.5,40.2948112,-109.41716
188.6,40.2950096,-109.41831
188.7,40.2951584,-109.41946
188.8,40.2952385,-109.42064
188.9,40.2953186,-109.42181
189,40.2956505,-109.4229
189.1,40.2960014,-109.42399
189.2,40.2964401,-109.425
189.3,40.2971916,-109.42556
189.4,40.2977295,-109.42651
189.5,40.2979088,-109.42762
189.6,40.2983894,-109.42861
189.7,40.2986107,-109.42971
189.8,40.2986298,-109.43089
189.9,40.2987785,-109.432
190,40.2989006,-109.43309
190.1,40.2995605,-109.4338
190.2,40.3003197,-109.43434
190.3,40.3008995,-109.43525
190.4,40.3011208,-109.43638
190.5,40.3011703,-109.43755
190.6,40.3015099,-109.43854
190.7,40.3021393,-109.43939
190.8,40.3027191,-109.44028
190.9,40.3031998,-109.44127
191,40.3036804,-109.44227
191.1,40.3042412,-109.44319
191.2,40.3048706,-109.44403
191.3,40.3054886,-109.44487
191.4,40.3061218,-109.44572
191.5,40.3067513,-109.44656
191.6,40.3073502,-109.44744
191.7,40.3079109,-109.44836
191.8,40.3084602,-109.44929
191.9,40.308979,-109.45024
192,40.3093796,-109.45126
192.1,40.3099785,-109.45213
192.2,40.3102989,-109.4531
192.3,40.3101997,-109.45427
192.4,40.3101006,-109.45544
192.5,40.310009,-109.45661
192.6,40.3099709,-109.45778
192.7,40.3103294,-109.45881
192.8,40.3106194,-109.45989
192.9,40.3106918,-109.46105
193,40.3105583,-109.46222
193.1,40.3106804,-109.46333
193.2,40.3109398,-109.46445
193.3,40.3110504,-109.46561
193.4,40.3109589,-109.46678
193.5,40.3109283,-109.46794
193.6,40.3110886,-109.46909
193.7,40.3109589,-109.47026
193.8,40.3106308,-109.47132
193.9,40.31073,-109.47244
194,40.3108711,-109.47356
194.1,40.3112106,-109.47466
194.2,40.3116493,-109.47567
194.3,40.3121681,-109.47663
194.4,40.3126793,-109.4776
194.5,40.3132019,-109.47856
194.6,40.3135605,-109.47963
194.7,40.3139305,-109.4807
194.8,40.3143997,-109.4817
194.9,40.3148689,-109.48271
195,40.3153381,-109.48371
195.1,40.3157082,-109.48478
195.2,40.3156891,-109.48588
195.3,40.3151817,-109.4868
195.4,40.3143692,-109.48715
195.5,40.3134689,-109.48716
195.6,40.3126411,-109.48756
195.7,40.3118401,-109.4881
195.8,40.3110199,-109.48855
195.9,40.3101311,-109.48876
196,40.3092499,-109.48897
196.1,40.3083611,-109.48919
196.2,40.3074799,-109.4894
196.3,40.3065796,-109.48952
196.4,40.3056793,-109.48954
196.5,40.3049011,-109.49
196.6,40.3042793,-109.49083
196.7,40.30373,-109.49174
196.8,40.30299,-109.49242
196.9,40.3022614,-109.4931
197,40.3014793,-109.49346
197.1,40.3006096,-109.49318
197.2,40.2999306,-109.49391
197.3,40.2992592,-109.4947
197.4,40.2986908,-109.49561
197.5,40.2981606,-109.49655
197.6,40.2976189,-109.49749
197.7,40.2974892,-109.49864
197.8,40.2974205,-109.49981
197.9,40.2973595,-109.50098
198,40.2972908,-109.50216
198.1,40.2974205,-109.5033
198.2,40.2976608,-109.50443
198.3,40.2981796,-109.5054
198.4,40.2988281,-109.50616
198.5,40.2993584,-109.50711
198.6,40.2999001,-109.50806
198.7,40.3004303,-109.509
198.8,40.3010788,-109.50978
198.9,40.3017387,-109.51055
199,40.3021202,-109.51156
199.1,40.3020401,-109.51273
199.2,40.3019485,-109.5139
199.3,40.3020287,-109.51505
199.4,40.3023109,-109.51617
199.5,40.3025894,-109.51728
199.6,40.3026695,-109.51844
199.7,40.3026009,-109.51961
199.8,40.3025017,-109.52078
199.9,40.3019409,-109.52164
200,40.3015404,-109.5227
200.1,40.3009796,-109.52357
200.2,40.3002396,-109.52423
200.3,40.2993698,-109.52449
200.4,40.298481,-109.52432
200.5,40.2976799,-109.5238
200.6,40.2969017,-109.52322
200.7,40.2961197,-109.52264
200.8,40.29533,-109.52206
200.9,40.2944984,-109.52162
201,40.2936592,-109.52119
201.1,40.2928696,-109.52068
201.2,40.2922783,-109.51979
201.3,40.2914696,-109.51939
201.4,40.2905807,-109.51915
201.5,40.2897301,-109.51936
201.6,40.2888908,-109.51978
201.7,40.2881699,-109.52047
201.8,40.2873802,-109.52097
201.9,40.2866592,-109.52168
202,40.2860794,-109.52257
202.1,40.2855492,-109.52352
202.2,40.2851486,-109.52457
202.3,40.2847519,-109.52563
202.4,40.2844696,-109.52674
202.5,40.2842216,-109.52787
202.6,40.2839699,-109.529
202.7,40.2834892,-109.52996
202.8,40.2827415,-109.53061
202.9,40.2818909,-109.53097
203,40.2810287,-109.53096
203.1,40.2802505,-109.53041
203.2,40.2798004,-109.52942
203.3,40.2796402,-109.52826
203.4,40.27948,-109.52711
203.5,40.2793503,-109.52595
203.6,40.2794685,-109.52478
203.7,40.2796783,-109.52364
203.8,40.2799606,-109.52253
203.9,40.2802505,-109.52141
204,40.280529,-109.5203
204.1,40.2811012,-109.51944
204.2,40.28162,-109.51857
204.3,40.2822304,-109.5177
204.4,40.2828293,-109.51683
204.5,40.2834396,-109.51595
204.6,40.2837296,-109.51484
204.7,40.2840195,-109.51373
204.8,40.2841682,-109.51258
204.9,40.2842598,-109.51141
205,40.2843399,-109.51024
205.1,40.2843513,-109.50907
205.2,40.2842407,-109.5079
205.3,40.2838402,-109.50686
205.4,40.2836494,-109.50577
205.5,40.2832298,-109.50473
205.6,40.282711,-109.50377
205.7,40.2821999,-109.50281
205.8,40.2816811,-109.50184
205.9,40.2810783,-109.50099
206,40.2804108,-109.50021
206.1,40.2798309,-109.49931
206.2,40.2789993,-109.49898
206.3,40.2782593,-109.4983
206.4,40.2776909,-109.49738
206.5,40.2771301,-109.49647
206.6,40.2762909,-109.49606
206.7,40.2754402,-109.49567
206.8,40.2748108,-109.49491
206.9,40.2745209,-109.49385
207,40.2738304,-109.49312
207.1,40.2729416,-109.49295
207.2,40.272049,-109.49279
207.3,40.2711906,-109.49285
207.4,40.2703094,-109.49276
207.5,40.2694092,-109.49276
207.6,40.2685089,-109.49276
207.7,40.2677002,-109.49326
207.8,40.2669182,-109.49384
207.9,40.2660484,-109.49412
208,40.2653198,-109.4948
208.1,40.2644882,-109.49522
208.2,40.263649,-109.49547
208.3,40.2628403,-109.49601
208.4,40.2620201,-109.49643
208.5,40.2611198,-109.49638
208.6,40.2602501,-109.49657
208.7,40.2595482,-109.49731
208.8,40.2593384,-109.49841
208.9,40.2590714,-109.49949
209,40.2584991,-109.50037
209.1,40.25811,-109.5013
209.2,40.257309,-109.50184
209.3,40.2565193,-109.50238
209.4,40.2556686,-109.50262
209.5,40.2548294,-109.50285
209.6,40.2540398,-109.50337
209.7,40.2532196,-109.50378
209.8,40.2524986,-109.50449
209.9,40.2518196,-109.50526
210,40.2513008,-109.50619
210.1,40.2508392,-109.50716
210.2,40.2500992,-109.50783
210.3,40.2493591,-109.5085
210.4,40.2487907,-109.50941
210.5,40.2482491,-109.51034
210.6,40.2476997,-109.51128
210.7,40.2470703,-109.51211
210.8,40.2463684,-109.51284
210.9,40.2456703,-109.51358
211,40.2449608,-109.51431
211.1,40.2442589,-109.51504
211.2,40.2438011,-109.51604
211.3,40.243679,-109.5172
211.4,40.2435493,-109.51836
211.5,40.2432709,-109.51945
211.6,40.2431297,-109.52058
211.7,40.2432289,-109.52173
211.8,40.2435417,-109.52283
211.9,40.2433701,-109.52397
212,40.2434311,-109.52509
212.1,40.2438087,-109.52614
212.2,40.2443008,-109.52713
212.3,40.2447891,-109.52812
212.4,40.2452812,-109.5291
212.5,40.2457809,-109.53008
212.6,40.2462807,-109.53106
212.7,40.2469406,-109.53181
212.8,40.247509,-109.53273
212.9,40.2480698,-109.53365
213,40.2488899,-109.53409
213.1,40.2494698,-109.53498
213.2,40.2502594,-109.53503
213.3,40.250679,-109.53403
213.4,40.2514191,-109.53353
213.5,40.2522392,-109.53399
213.6,40.2530708,-109.53447
213.7,40.2537994,-109.53514
213.8,40.2545509,-109.53567
213.9,40.2551498,-109.53637
214,40.2560081,-109.53673
214.1,40.2568016,-109.53725
214.2,40.2574692,-109.53804
214.3,40.2583199,-109.53831
214.4,40.2592087,-109.53848
214.5,40.2601013,-109.53831
214.6,40.2609787,-109.53856
214.7,40.2618599,-109.53881
214.8,40.2627411,-109.53864
214.9,40.2636299,-109.53876
215,40.2645302,-109.53889
215.1,40.2654305,-109.53901
215.2,40.2662506,-109.53942
215.3,40.2670784,-109.53981
215.4,40.2679405,-109.5401
215.5,40.2686996,-109.54072
215.6,40.2694893,-109.54128
215.7,40.2703514,-109.54153
215.8,40.27108,-109.54221
215.9,40.2719383,-109.54255
216,40.2726784,-109.5432
216.1,40.27351,-109.54355
216.2,40.2743988,-109.54372
216.3,40.2752113,-109.54423
216.4,40.2760201,-109.5447
216.5,40.2769089,-109.54487
216.6,40.2778091,-109.54504
216.7,40.2786407,-109.54467
216.8,40.27948,-109.54422
216.9,40.2803116,-109.54377
217,40.2811394,-109.54333
217.1,40.2820396,-109.54321
217.2,40.2828407,-109.54271
217.3,40.2836418,-109.54215
217.4,40.2845306,-109.54215
217.5,40.2853012,-109.54274
217.6,40.2861519,-109.54311
217.7,40.2869682,-109.54352
217.8,40.2874107,-109.54455
217.9,40.2877083,-109.54564
218,40.2878304,-109.5468
218.1,40.2876205,-109.54793
218.2,40.2872391,-109.549
218.3,40.2868614,-109.55006
218.4,40.2863083,-109.55099
218.5,40.2855911,-109.55167
218.6,40.2848091,-109.55226
218.7,40.28405,-109.55289
218.8,40.2833405,-109.55361
218.9,40.2826195,-109.55432
219,40.2821693,-109.55534
219.1,40.2817307,-109.55636
219.2,40.2812881,-109.55739
219.3,40.2808495,-109.55842
219.4,40.2805214,-109.55951
219.5,40.2804794,-109.56068
219.6,40.280201,-109.56174
219.7,40.2796288,-109.56266
219.8,40.2788582,-109.56324
219.9,40.2781982,-109.56403
220,40.2776909,-109.56499
220.1,40.277401,-109.5661
220.2,40.2772484,-109.56725
220.3,40.2770882,-109.56841
220.4,40.2769318,-109.56957
220.5,40.2768784,-109.57073
220.6,40.27705,-109.57188
220.7,40.2771301,-109.57303
220.8,40.2768784,-109.57415
220.9,40.2767296,-109.5753
221,40.2765808,-109.57644
221.1,40.2763214,-109.57757
221.2,40.2756996,-109.57837
221.3,40.2749901,-109.57908
221.4,40.2743988,-109.57995
221.5,40.2738914,-109.58093
221.6,40.2733803,-109.5819
221.7,40.2729111,-109.5829
221.8,40.2722702,-109.58369
221.9,40.27145,-109.58407
222,40.2707405,-109.58479
222.1,40.2700996,-109.58561
222.2,40.2695808,-109.58652
222.3,40.2690506,-109.58745
222.4,40.2687798,-109.58857
222.5,40.2686081,-109.5897
222.6,40.2682991,-109.59075
222.7,40.2680893,-109.5919
222.8,40.2678719,-109.59304
222.9,40.2676086,-109.59416
223,40.26717,-109.59518
223.1,40.2665482,-109.59601
223.2,40.2658501,-109.59675
223.3,40.2651482,-109.59749
223.4,40.2644081,-109.59814
223.5,40.2635307,-109.59819
223.6,40.2627716,-109.59768
223.7,40.2621193,-109.59689
223.8,40.2613411,-109.59638
223.9,40.2605705,-109.59583
224,40.2597504,-109.59534
224.1,40.2590599,-109.59463
224.2,40.2582588,-109.59429
224.3,40.2575989,-109.5936
224.4,40.2570496,-109.59272
224.5,40.2565918,-109.59171
224.6,40.2560387,-109.59078
224.7,40.2553902,-109.58999
224.8,40.2546005,-109.58944
224.9,40.2538986,-109.58871
225,40.2531395,-109.58814
225.1,40.2525291,-109.58727
225.2,40.2518997,-109.58643
225.3,40.2512512,-109.58563
225.4,40.2505913,-109.58482
225.5,40.249939,-109.58401
225.6,40.249279,-109.58321
225.7,40.2486916,-109.58233
225.8,40.2482605,-109.5813
225.9,40.2480812,-109.58018
226,40.2481194,-109.579
226.1,40.2484703,-109.57792
226.2,40.2490005,-109.57697
226.3,40.2495308,-109.57603
226.4,40.250061,-109.57508
226.5,40.250351,-109.57397
226.6,40.2505493,-109.57283
226.7,40.2506714,-109.57166
226.8,40.2507019,-109.5705
226.9,40.2501411,-109.56959
227,40.2494011,-109.56898
227.1,40.2485008,-109.56889
227.2,40.2476006,-109.5688
227.3,40.2468491,-109.569
227.4,40.2460785,-109.56963
227.5,40.2453194,-109.57026
227.6,40.2445984,-109.57094
227.7,40.2440109,-109.57184
227.8,40.2435989,-109.57284
227.9,40.243351,-109.57395
228,40.2429008,-109.57496
228.1,40.2424507,-109.57598
228.2,40.2420502,-109.57703
228.3,40.2416611,-109.5781
228.4,40.2412796,-109.57916
228.5,40.2410393,-109.58029
228.6,40.2405396,-109.58126
228.7,40.2403603,-109.58235
228.8,40.2406006,-109.58348
228.9,40.2410698,-109.58447
229,40.2416,-109.58542
229.1,40.2421303,-109.58637
229.2,40.2427406,-109.58721
229.3,40.2432785,-109.58813
229.4,40.2437592,-109.58913
229.5,40.2441711,-109.59016
229.6,40.2443085,-109.59132
229.7,40.2444496,-109.59248
229.8,40.2445793,-109.59364
229.9,40.2446518,-109.59481
230,40.2445793,-109.59598
230.1,40.2444992,-109.59715
230.2,40.2440186,-109.59813
230.3,40.2432709,-109.59877
230.4,40.2424202,-109.59911
230.5,40.2415314,-109.5992
230.6,40.2406311,-109.59911
230.7,40.2397385,-109.59914
230.8,40.2390518,-109.59873
230.9,40.2382202,-109.59885
231,40.2374001,-109.59901
231.1,40.2365189,-109.59877
231.2,40.2356606,-109.59844
231.3,40.2349586,-109.59774
231.4,40.2344284,-109.59679
231.5,40.2338905,-109.59585
231.6,40.2331696,-109.59517
231.7,40.2324104,-109.59455
231.8,40.2318687,-109.59364
231.9,40.231411,-109.59264
232,40.2307281,-109.59187
232.1,40.2299194,-109.59136
232.2,40.2291107,-109.59085
232.3,40.22826,-109.59044
232.4,40.2274094,-109.59007
232.5,40.2265701,-109.5899
232.6,40.2260399,-109.58895
232.7,40.2253418,-109.58836
232.8,40.2244492,-109.58819
232.9,40.2235909,-109.58787
233,40.2227592,-109.58742
233.1,40.2220001,-109.58678
233.2,40.2214203,-109.5859
233.3,40.2206688,-109.58526
233.4,40.2198601,-109.58476
233.5,40.2189903,-109.5845
233.6,40.2181015,-109.5843
233.7,40.2172508,-109.58438
233.8,40.2164383,-109.58474
233.9,40.2155495,-109.5846
234,40.2146492,-109.58445
234.1,40.2137718,-109.58444
234.2,40.2129211,-109.58465
234.3,40.2122192,-109.58395
234.4,40.2113686,-109.58364
234.5,40.2104797,-109.58343
234.6,40.2095909,-109.58321
234.7,40.2087097,-109.58305
234.8,40.207859,-109.58343
234.9,40.2070084,-109.58381
235,40.2061501,-109.58418
235.1,40.2053719,-109.58471
235.2,40.2047005,-109.58549
235.3,40.2040215,-109.58625
235.4,40.2031403,-109.58624
235.5,40.2022591,-109.58648
235.6,40.2013817,-109.58672
235.7,40.2005005,-109.58697
235.8,40.1996994,-109.58747
235.9,40.1989708,-109.58815
236,40.1982498,-109.58885
236.1,40.1976585,-109.58974
236.2,40.1970787,-109.59064
236.3,40.196701,-109.59169
236.4,40.1963692,-109.59278
236.5,40.1960411,-109.59388
236.6,40.1957893,-109.59499
236.7,40.1955109,-109.59601
236.8,40.1953888,-109.59717
236.9,40.1952591,-109.59833
237,40.1951599,-109.5995
237.1,40.1952591,-109.60067
237.2,40.1953506,-109.60184
237.3,40.1954498,-109.603
237.4,40.1955414,-109.60417
237.5,40.1956291,-109.60534
237.6,40.1957207,-109.60651
237.7,40.1958199,-109.60768
237.8,40.1958885,-109.60884
237.9,40.1957588,-109.61001
238,40.1956406,-109.61117
238.1,40.1952095,-109.6122
238.2,40.1947784,-109.61323
238.3,40.1946602,-109.6144
238.4,40.1941795,-109.61528
238.5,40.1935616,-109.61614
238.6,40.1929092,-109.61695
238.7,40.1921806,-109.61763
238.8,40.1914482,-109.61832
238.9,40.1907196,-109.61901
239,40.189949,-109.61956
239.1,40.1890602,-109.6197
239.2,40.1881599,-109.6198
239.3,40.1872711,-109.61963
239.4,40.1863899,-109.6194
239.5,40.1856003,-109.61884
239.6,40.1848297,-109.61825
239.7,40.1842613,-109.61735
239.8,40.1836891,-109.61644
239.9,40.1831093,-109.61553
240,40.182621,-109.61456
240.1,40.1821899,-109.61352
240.2,40.1818619,-109.61244
240.3,40.1816597,-109.6113
240.4,40.181469,-109.61015
240.5,40.1813507,-109.609
240.6,40.1814384,-109.60783
240.7,40.1815414,-109.60666
240.8,40.1816292,-109.60549
240.9,40.1817284,-109.60433
241,40.1818314,-109.60316
241.1,40.1819191,-109.60199
241.2,40.1820183,-109.60082
241.3,40.1821289,-109.59966
241.4,40.1824303,-109.59855
241.5,40.1827316,-109.59745
241.6,40.1830292,-109.59634
241.7,40.1832314,-109.5952
241.8,40.1833611,-109.59404
241.9,40.1834793,-109.59287
242,40.1832085,-109.59184
242.1,40.1830711,-109.59068
242.2,40.1830902,-109.58951
242.3,40.1831093,-109.58833
242.4,40.1832886,-109.58719
242.5,40.1836395,-109.58612
242.6,40.1841393,-109.58515
242.7,40.1846504,-109.58418
242.8,40.1851997,-109.58326
242.9,40.1857796,-109.58236
243,40.1864395,-109.58156
243.1,40.1870689,-109.58076
243.2,40.187191,-109.57959
243.3,40.1873207,-109.57843
243.4,40.1874504,-109.57727
243.5,40.1873894,-109.57611
243.6,40.1871986,-109.57497
243.7,40.1869507,-109.57385
243.8,40.1864204,-109.5729
243.9,40.1858292,-109.57205
244,40.1851387,-109.57135
244.1,40.1843491,-109.57084
244.2,40.1834908,-109.57048
244.3,40.1826401,-109.57011
244.4,40.1817703,-109.56982
244.5,40.1808815,-109.56965
244.6,40.1799889,-109.56948
244.7,40.1790886,-109.56945
244.8,40.1781883,-109.56947
244.9,40.1773415,-109.56971
245,40.1764412,-109.56972
245.1,40.17556,-109.56993
245.2,40.1746712,-109.56996
245.3,40.17379,-109.56967
245.4,40.1729012,-109.56966
245.5,40.1721001,-109.5701
245.6,40.1714897,-109.57094
245.7,40.1709595,-109.57189
245.8,40.1704102,-109.57281
245.9,40.1697197,-109.57356
246,40.1690216,-109.57431
246.1,40.1682587,-109.57493
246.2,40.167469,-109.57549
246.3,40.1666794,-109.57606
246.4,40.1658516,-109.57643
246.5,40.164959,-109.57658
246.6,40.1642113,-109.57722
246.7,40.1635094,-109.57795
246.8,40.1627998,-109.57869
246.9,40.1621017,-109.57942
247,40.1613998,-109.58015
247.1,40.1606903,-109.58089
247.2,40.1599884,-109.58162
247.3,40.1592903,-109.58235
247.4,40.1585808,-109.58309
247.5,40.1579704,-109.58395
247.6,40.1573715,-109.58482
247.7,40.1567497,-109.58566
247.8,40.1560593,-109.58643
247.9,40.1553688,-109.58719
248,40.1546898,-109.58795
248.1,40.1541214,-109.58885
248.2,40.1536217,-109.58982
248.3,40.1531982,-109.59086
248.4,40.1529312,-109.59196
248.5,40.1528587,-109.59313
248.6,40.152729,-109.59428
248.7,40.1528206,-109.59536
248.8,40.153019,-109.59649
248.9,40.1533508,-109.59756
249,40.1535797,-109.5987
249.1,40.1537704,-109.59984
249.2,40.1542397,-109.60083
249.3,40.1544685,-109.60196
249.4,40.1549988,-109.60291
249.5,40.1555405,-109.60386
249.6,40.1560707,-109.6048
249.7,40.1562805,-109.60589
249.8,40.1562996,-109.60706
249.9,40.1558304,-109.60803
250,40.1556702,-109.60918
250.1,40.1555099,-109.61034
250.2,40.1553383,-109.61149
250.3,40.1549797,-109.61253
250.4,40.1544495,-109.61348
250.5,40.1539001,-109.61441
250.6,40.1532211,-109.61518
250.7,40.1526718,-109.61609
250.8,40.1521683,-109.61708
250.9,40.15168,-109.61806
251,40.1512413,-109.61908
251.1,40.1508713,-109.62015
251.2,40.1505013,-109.62122
251.3,40.1500282,-109.62222
251.4,40.1495209,-109.62318
251.5,40.1489105,-109.62404
251.6,40.1482887,-109.6249
251.7,40.1476784,-109.62576
251.8,40.1470718,-109.62662
251.9,40.1463699,-109.62735
252,40.1456108,-109.62799
252.1,40.1448517,-109.6286
252.2,40.143959,-109.62858
252.3,40.1430893,-109.62885
252.4,40.1422081,-109.62912
252.5,40.1413307,-109.62939
252.6,40.1405106,-109.62978
252.7,40.1396217,-109.62993
252.8,40.1387291,-109.63008
252.9,40.1378288,-109.63024
253,40.13694,-109.6301
253.1,40.1360512,-109.62992
253.2,40.1351585,-109.62975
253.3,40.1342812,-109.62953
253.4,40.133461,-109.62906
253.5,40.1325989,-109.62876
253.6,40.1316986,-109.62859
253.7,40.1308098,-109.62842
253.8,40.129921,-109.62825
253.9,40.1290283,-109.62808
254,40.1281509,-109.62784
254.1,40.1273003,-109.62745
254.2,40.1264496,-109.62706
254.3,40.1255913,-109.62672
254.4,40.1247101,-109.62646
254.5,40.1238289,-109.6262
254.6,40.1229591,-109.62595
254.7,40.1221313,-109.62617
254.8,40.1213303,-109.6267
254.9,40.1204605,-109.62704
255,40.1195908,-109.62733
255.1,40.1186981,-109.62742
255.2,40.1178017,-109.62752
255.3,40.116909,-109.62763
255.4,40.1160507,-109.62796
255.5,40.115139,-109.628
255.6,40.1142387,-109.62803
255.7,40.1133385,-109.62807
255.8,40.1126289,-109.62874
255.9,40.1119308,-109.62949
256,40.1113892,-109.63038
256.1,40.1110382,-109.63146
256.2,40.1106911,-109.63254
256.3,40.1104889,-109.63368
256.4,40.1103516,-109.63483
256.5,40.1102104,-109.63599
256.6,40.1100693,-109.63715
256.7,40.1099281,-109.63831
256.8,40.1097908,-109.63947
256.9,40.1096611,-109.64063
257,40.10952,-109.64179
257.1,40.1093788,-109.64295
257.2,40.1092415,-109.64411
257.3,40.1091003,-109.64527
257.4,40.1091805,-109.64644
257.5,40.1091309,-109.6476
257.6,40.1090508,-109.64877
257.7,40.1089592,-109.64994
257.8,40.1090889,-109.65105
257.9,40.1089211,-109.6522
258,40.1087494,-109.65335
258.1,40.1088486,-109.65446
258.2,40.1086082,-109.65559
258.3,40.1079216,-109.65632
258.4,40.107769,-109.65747
258.5,40.1079292,-109.65861
258.6,40.1080284,-109.65976
258.7,40.1078987,-109.66092
258.8,40.1073608,-109.66181
258.9,40.1066017,-109.66244
