Colorado River km downstream of Lee's Ferry in Glen Canyon
River_km,Latitude,Longitude
87.8,36.2830582,-111.84611
87.9,36.2822914,-111.84553
88,36.2814598,-111.84513
88.1,36.2805901,-111.84483
88.2,36.2801208,-111.84388
88.3,36.2795715,-111.843
88.4,36.2789917,-111.84215
88.5,36.278389,-111.84132
88.6,36.2777596,-111.84053
88.7,36.2770309,-111.83989
88.8,36.2762108,-111.83943
88.9,36.2754097,-111.83891
89,36.2746391,-111.83833
89.1,36.2740097,-111.83754
89.2,36.2733192,-111.83684
89.3,36.2725487,-111.83626
89.4,36.271759,-111.83573
89.5,36.2709694,-111.8352
89.6,36.2703705,-111.8344
89.7,36.2696495,-111.83375
89.8,36.2688599,-111.83322
89.9,36.2680588,-111.8327
90,36.2672691,-111.83216
90.1,36.2664795,-111.83161
90.2,36.2657013,-111.83106
90.3,36.2649307,-111.83048
90.4,36.2642593,-111.82978
90.5,36.2639809,-111.82873
90.6,36.2636604,-111.82769
90.7,36.2631989,-111.82677
90.8,36.2624207,-111.82622
90.9,36.2615509,-111.82595
91,36.2606812,-111.82568
91.1,36.2598,-111.8254
91.2,36.2588997,-111.82534
91.3,36.2579994,-111.82531
91.4,36.2570992,-111.82531
91.5,36.2561989,-111.82532
91.6,36.2553101,-111.82539
91.7,36.2544403,-111.82571
91.8,36.2535782,-111.82603
91.9,36.2527008,-111.82608
92,36.2518196,-111.82584
92.1,36.2509308,-111.82586
92.2,36.2500305,-111.82592
92.3,36.2491608,-111.82562
92.4,36.248291,-111.82531
92.5,36.2473984,-111.82525
92.6,36.2464981,-111.82527
92.7,36.2456093,-111.82515
92.8,36.244751,-111.82482
92.9,36.2439194,-111.82439
93,36.2430687,-111.82405
93.1,36.2421799,-111.82402
93.2,36.2414017,-111.82455
93.3,36.2405396,-111.82463
93.4,36.2396393,-111.82456
93.5,36.238739,-111.82447
93.6,36.2378807,-111.82419
93.7,36.2370987,-111.82367
93.8,36.2362404,-111.82332
93.9,36.2354012,-111.8229
94,36.2346687,-111.82226
94.1,36.2339096,-111.82168
94.2,36.23312,-111.82116
94.3,36.2322502,-111.82101
94.4,36.2313995,-111.82066
94.5,36.230751,-111.8199
94.6,36.2300682,-111.81917
94.7,36.2293701,-111.81848
94.8,36.228569,-111.81798
94.9,36.2277298,-111.81755
95,36.2269402,-111.81702
95.1,36.2262001,-111.81639
95.2,36.2254791,-111.81572
95.3,36.2248116,-111.81499
95.4,36.2239609,-111.81462
95.5,36.2230911,-111.81436
95.6,36.2223091,-111.81382
95.7,36.22155,-111.81322
95.8,36.2207489,-111.81273
95.9,36.2198792,-111.81244
96,36.2190285,-111.81208
96.1,36.2181892,-111.81168
96.2,36.2174416,-111.81106
96.3,36.2166405,-111.81057
96.4,36.2158089,-111.81012
96.5,36.2150192,-111.8096
96.6,36.2141914,-111.80919
96.7,36.2134018,-111.80866
96.8,36.2126808,-111.80799
96.9,36.2119598,-111.80732
97,36.2112389,-111.80665
97.1,36.2105103,-111.806
97.2,36.2097816,-111.80535
97.3,36.2090607,-111.80472
97.4,36.20821,-111.80433
97.5,36.2073708,-111.80394
97.6,36.206749,-111.80317
97.7,36.2060699,-111.8025
97.8,36.2052498,-111.80203
97.9,36.2044411,-111.80153
98,36.20364,-111.80102
98.1,36.2028389,-111.80053
98.2,36.2019501,-111.80041
98.3,36.2010498,-111.8003
98.4,36.200161,-111.80013
98.5,36.1992683,-111.80003
98.6,36.1983719,-111.80004
98.7,36.1974716,-111.80001
98.8,36.1965904,-111.79974
98.9,36.1957207,-111.79945
99,36.19487,-111.79945
99.1,36.1941719,-111.80002
99.2,36.1938782,-111.80107
99.3,36.1934891,-111.80207
99.4,36.1928291,-111.80279
99.5,36.19207,-111.80338
99.6,36.1912384,-111.80382
99.7,36.1905708,-111.80452
99.8,36.1899796,-111.80536
99.9,36.1893997,-111.80622
100,36.1891289,-111.80727
100.1,36.1884995,-111.80798
100.2,36.1877785,-111.80864
100.3,36.1871414,-111.80942
100.4,36.1865005,-111.81021
100.5,36.1857491,-111.81074
100.6,36.1850204,-111.81141
100.7,36.1842804,-111.81202
100.8,36.1835098,-111.81259
100.9,36.1826515,-111.81295
101,36.1818314,-111.81341
101.1,36.1809616,-111.8137
101.2,36.1800804,-111.81378
101.3,36.1791992,-111.81385
101.4,36.1783791,-111.8143
101.5,36.1776085,-111.81488
101.6,36.1767616,-111.81499
101.7,36.1758919,-111.81469
101.8,36.1750298,-111.81439
101.9,36.17416,-111.81407
102,36.1733093,-111.81372
102.1,36.172451,-111.81338
102.2,36.1716309,-111.81291
102.3,36.1708183,-111.81242
102.4,36.1699791,-111.81203
102.5,36.1691208,-111.81176
102.6,36.1682205,-111.8117
102.7,36.1673203,-111.81165
102.8,36.16642,-111.8115
102.9,36.1655312,-111.81134
103,36.1646385,-111.81118
103.1,36.1637383,-111.81115
103.2,36.1628494,-111.81128
103.3,36.1619606,-111.81148
103.4,36.1610718,-111.81168
103.5,36.1601791,-111.81185
103.6,36.1592903,-111.81202
103.7,36.1584702,-111.81249
103.8,36.1576385,-111.8129
103.9,36.1567802,-111.81322
104,36.1559105,-111.81354
104.1,36.1550484,-111.81387
104.2,36.1542206,-111.81427
104.3,36.1534996,-111.81486
104.4,36.1526108,-111.81508
104.5,36.1517105,-111.81515
104.6,36.1508293,-111.81533
104.7,36.1499481,-111.81558
104.8,36.1490707,-111.81579
104.9,36.148201,-111.81609
105,36.1473007,-111.81611
105.1,36.1464005,-111.81613
105.2,36.1455193,-111.81591
105.3,36.1446304,-111.8157
105.4,36.1437492,-111.81566
105.5,36.1428719,-111.81591
105.6,36.1419792,-111.81608
105.7,36.1410904,-111.81598
105.8,36.1402016,-111.81602
105.9,36.1393394,-111.81635
106,36.1384811,-111.81669
106.1,36.137619,-111.81699
106.2,36.1367302,-111.81715
106.3,36.1358299,-111.81732
106.4,36.1349487,-111.81753
106.5,36.1340714,-111.81779
106.6,36.1331902,-111.81804
106.7,36.1323204,-111.8183
106.8,36.1314392,-111.81855
106.9,36.1305618,-111.81881
107,36.1297302,-111.81921
107.1,36.1289291,-111.81971
107.2,36.1281319,-111.82023
107.3,36.1273499,-111.8208
107.4,36.1265602,-111.82132
107.5,36.1257401,-111.82179
107.6,36.1249313,-111.82228
107.7,36.1242409,-111.82299
107.8,36.1235504,-111.82371
107.9,36.1227798,-111.82427
108,36.1219902,-111.82483
108.1,36.1211891,-111.82531
108.2,36.1203499,-111.82573
108.3,36.1195107,-111.82614
108.4,36.1187096,-111.82663
108.5,36.1179008,-111.82713
108.6,36.1170998,-111.82764
108.7,36.1163292,-111.82821
108.8,36.1155396,-111.82875
108.9,36.1147003,-111.82913
109,36.1138306,-111.82943
109.1,36.1129417,-111.82957
109.2,36.1120491,-111.82941
109.3,36.1112213,-111.82904
109.4,36.1104698,-111.82843
109.5,36.1097107,-111.82782
109.6,36.1089592,-111.82721
109.7,36.1081505,-111.82674
109.8,36.1072998,-111.8264
109.9,36.106411,-111.82633
110,36.1055984,-111.82681
110.1,36.1047401,-111.82714
110.2,36.1039391,-111.82758
110.3,36.103241,-111.82827
110.4,36.1027794,-111.82921
110.5,36.1026306,-111.8303
110.6,36.1032906,-111.83106
110.7,36.1040115,-111.83169
110.8,36.1041603,-111.83273
110.9,36.103981,-111.83382
111,36.1037407,-111.83489
111.1,36.1035004,-111.83596
111.2,36.1032295,-111.83702
111.3,36.1029396,-111.83807
111.4,36.102581,-111.83908
111.5,36.1020393,-111.83997
111.6,36.1012993,-111.8406
111.7,36.1004219,-111.84041
111.8,36.0995598,-111.84009
111.9,36.0987396,-111.83962
112,36.09795,-111.8391
112.1,36.0971184,-111.83883
112.2,36.0962296,-111.83901
112.3,36.0953712,-111.83933
112.4,36.0946693,-111.84001
112.5,36.0942001,-111.84092
112.6,36.094101,-111.84197
112.7,36.0943985,-111.84302
112.8,36.0946884,-111.84407
112.9,36.0948105,-111.84515
113,36.094799,-111.84626
113.1,36.0945816,-111.84734
113.2,36.0942497,-111.84837
113.3,36.0938187,-111.84934
113.4,36.0931511,-111.85008
113.5,36.0924416,-111.85076
113.6,36.0917091,-111.8514
113.7,36.0908699,-111.8518
113.8,36.0900192,-111.8522
113.9,36.089241,-111.85274
114,36.0886612,-111.85354
114.1,36.0882416,-111.85452
114.2,36.0878983,-111.85555
114.3,36.0875397,-111.85656
114.4,36.0871506,-111.85757
114.5,36.0869408,-111.85863
114.6,36.0868416,-111.85974
114.7,36.0869217,-111.86084
114.8,36.0870895,-111.86193
114.9,36.0873795,-111.86298
115,36.0875511,-111.86406
115.1,36.0876694,-111.86517
115.2,36.0877609,-111.86627
115.3,36.0877686,-111.86738
115.4,36.08778,-111.86849
115.5,36.087719,-111.86959
115.6,36.0875511,-111.87069
115.7,36.0874786,-111.87179
115.8,36.0872803,-111.87287
115.9,36.0870399,-111.87394
116,36.0868111,-111.875
116.1,36.0862617,-111.87587
116.2,36.0856094,-111.87663
116.3,36.0848694,-111.87726
116.4,36.0840607,-111.87775
116.5,36.0831604,-111.87777
116.6,36.0822601,-111.87776
116.7,36.0814896,-111.87724
116.8,36.081131,-111.87624
116.9,36.0810013,-111.87515
117,36.0809288,-111.87404
117.1,36.0805893,-111.87303
117.2,36.0801201,-111.87208
117.3,36.0794716,-111.87132
117.4,36.0786781,-111.87078
117.5,36.0778198,-111.87051
117.6,36.076931,-111.87036
117.7,36.0760307,-111.87041
117.8,36.075161,-111.87066
117.9,36.0743294,-111.87108
118,36.0736084,-111.87174
118.1,36.0729408,-111.87247
118.2,36.0724907,-111.87343
118.3,36.0720901,-111.87442
118.4,36.0717316,-111.87544
118.5,36.0713997,-111.87647
118.6,36.0708389,-111.87733
118.7,36.0701599,-111.87805
118.8,36.0694313,-111.87871
118.9,36.0688705,-111.87957
119,36.0683289,-111.88046
119.1,36.0679092,-111.88144
119.2,36.0675392,-111.88245
119.3,36.0672417,-111.8835
119.4,36.0669403,-111.88455
119.5,36.0667114,-111.88562
119.6,36.0665092,-111.8867
119.7,36.0664902,-111.8878
119.8,36.0664711,-111.88891
119.9,36.0663414,-111.89001
120,36.0661201,-111.89106
120.1,36.0655289,-111.89189
120.2,36.0648384,-111.89257
120.3,36.0640182,-111.89304
120.4,36.0631714,-111.8934
120.5,36.0623016,-111.89369
120.6,36.0614319,-111.89398
120.7,36.0606308,-111.89447
120.8,36.0598488,-111.89502
120.9,36.0590706,-111.89559
121,36.0583191,-111.8962
121.1,36.0576515,-111.89693
121.2,36.0569305,-111.8976
121.3,36.0561905,-111.89824
121.4,36.0554695,-111.8989
121.5,36.0547485,-111.89958
121.6,36.0541,-111.90033
121.7,36.0535011,-111.90116
121.8,36.0529404,-111.90203
121.9,36.052269,-111.90275
122,36.0515099,-111.90333
122.1,36.0506401,-111.90366
122.2,36.0497589,-111.90385
122.3,36.0488701,-111.90405
122.4,36.0479889,-111.90431
122.5,36.0471191,-111.90458
122.6,36.0463295,-111.90512
122.7,36.0460014,-111.90612
122.8,36.0461197,-111.90721
122.9,36.0460205,-111.90829
123,36.0457916,-111.90936
123.1,36.0454788,-111.9104
123.2,36.0451584,-111.91143
123.3,36.0449715,-111.91251
123.4,36.0447807,-111.9136
123.5,36.0446205,-111.91469
123.6,36.0444984,-111.91579
123.7,36.0444908,-111.91689
123.8,36.0446205,-111.91799
123.9,36.0450096,-111.91895
124,36.0456009,-111.91979
124.1,36.0461082,-111.9207
124.2,36.0462418,-111.92176
124.3,36.0462112,-111.92286
124.4,36.0461884,-111.92397
124.5,36.0462799,-111.92508
124.6,36.0463791,-111.92618
124.7,36.0465012,-111.92728
124.8,36.0466499,-111.92838
124.9,36.0466995,-111.92948
125,36.0467987,-111.93059
125.1,36.0466995,-111.93168
125.2,36.0466499,-111.93279
125.3,36.0465202,-111.93389
125.4,36.04636,-111.93498
125.5,36.0461197,-111.93605
125.6,36.0458603,-111.93711
125.7,36.0455704,-111.93816
125.8,36.045269,-111.93921
125.9,36.04496,-111.94025
126,36.044651,-111.94129
126.1,36.0443497,-111.94234
126.2,36.0440598,-111.9434
126.3,36.0438614,-111.94448
126.4,36.0436707,-111.94556
126.5,36.0438385,-111.94661
126.6,36.0441704,-111.94765
126.7,36.0445099,-111.94868
126.8,36.0448685,-111.94969
126.9,36.0452499,-111.9507
127,36.0456314,-111.95171
127.1,36.0460091,-111.95271
127.2,36.0463295,-111.95375
127.3,36.0465508,-111.95482
127.4,36.0467796,-111.9559
127.5,36.0471115,-111.95693
127.6,36.0472298,-111.95802
127.7,36.0472908,-111.95912
127.8,36.0474701,-111.9602
127.9,36.0477715,-111.96124
128,36.0479889,-111.96232
128.1,36.0482292,-111.96338
128.2,36.0484314,-111.96445
128.3,36.0488892,-111.96541
128.4,36.0493011,-111.96638
128.5,36.0496597,-111.96738
128.6,36.0500298,-111.96838
128.7,36.0500908,-111.96949
128.8,36.0503693,-111.97054
128.9,36.0504684,-111.97164
129,36.0504608,-111.97274
129.1,36.0504303,-111.97385
129.2,36.0504189,-111.97496
129.3,36.0503311,-111.97605
129.4,36.0502815,-111.97715
129.5,36.0501595,-111.97825
129.6,36.0500298,-111.97935
129.7,36.0499496,-111.98046
129.8,36.0499001,-111.98156
129.9,36.0499611,-111.98267
130,36.0501518,-111.98375
130.1,36.0504799,-111.98478
130.2,36.0509911,-111.9857
130.3,36.0514488,-111.98665
130.4,36.0518799,-111.98762
130.5,36.0524406,-111.9885
130.6,36.0529213,-111.98942
130.7,36.0532417,-111.99046
130.8,36.0535202,-111.99152
130.9,36.0537796,-111.99258
131,36.0541916,-111.99353
131.1,36.0544586,-111.99459
131.2,36.0547791,-111.99563
131.3,36.0552406,-111.99658
131.4,36.0557518,-111.9975
131.5,36.0563393,-111.99833
131.6,36.0569801,-111.99912
131.7,36.05756,-111.99997
131.8,36.0579605,-112.00094
131.9,36.0585594,-112.00177
132,36.0591698,-112.00259
132.1,36.0597115,-112.00347
132.2,36.0602493,-112.00436
132.3,36.0607796,-112.00526
132.4,36.0613098,-112.00616
132.5,36.0618706,-112.00703
132.6,36.0624313,-112.0079
132.7,36.0629807,-112.00878
132.8,36.0634308,-112.00974
132.9,36.0638809,-112.01068
133,36.0641403,-112.01174
133.1,36.0646019,-112.01268
133.2,36.0649986,-112.01367
133.3,36.0654907,-112.0146
133.4,36.0659485,-112.01556
133.5,36.0664101,-112.01651
133.6,36.0668907,-112.01746
133.7,36.067421,-112.01835
133.8,36.0679283,-112.01926
133.9,36.0685387,-112.02008
134,36.069149,-112.02091
134.1,36.0697517,-112.02172
134.2,36.0704193,-112.02248
134.3,36.0710793,-112.02323
134.4,36.0718002,-112.02389
134.5,36.0725708,-112.02445
134.6,36.0733414,-112.02504
134.7,36.0740013,-112.02578
134.8,36.0746307,-112.02657
134.9,36.0753708,-112.02722
135,36.076149,-112.02777
135.1,36.0769501,-112.02827
135.2,36.0777092,-112.02888
135.3,36.0784492,-112.0295
135.4,36.0792007,-112.03012
135.5,36.0797997,-112.03092
135.6,36.0803108,-112.03183
135.7,36.0807991,-112.03277
135.8,36.0812798,-112.03371
135.9,36.0812988,-112.0348
136,36.0816612,-112.03582
136.1,36.0819511,-112.03686
136.2,36.0821686,-112.03793
136.3,36.0825806,-112.03892
136.4,36.0830383,-112.03988
136.5,36.0834885,-112.04084
136.6,36.0839386,-112.0418
136.7,36.0844116,-112.04275
136.8,36.0848999,-112.04368
136.9,36.08535,-112.04465
137,36.0858002,-112.04561
137.1,36.0862312,-112.04658
137.2,36.0865898,-112.0476
137.3,36.0868797,-112.04865
137.4,36.0871315,-112.04972
137.5,36.0873489,-112.0508
137.6,36.0875397,-112.05188
137.7,36.087719,-112.05297
137.8,36.0879288,-112.05405
137.9,36.0881805,-112.05511
138,36.0885086,-112.05615
138.1,36.0889282,-112.05712
138.2,36.0893898,-112.05809
138.3,36.0898094,-112.05906
138.4,36.0902405,-112.06004
138.5,36.0906792,-112.06101
138.6,36.0911789,-112.06193
138.7,36.0916786,-112.06286
138.8,36.0922318,-112.06374
138.9,36.0927811,-112.06462
139,36.0932503,-112.06555
139.1,36.0937881,-112.06637
139.2,36.0942383,-112.06731
139.3,36.0947495,-112.06822
139.4,36.0953407,-112.06904
139.5,36.09589,-112.06992
139.6,36.0964203,-112.07082
139.7,36.0968895,-112.07177
139.8,36.0973587,-112.07272
139.9,36.0978012,-112.07368
140,36.0981407,-112.07471
140.1,36.0984497,-112.07576
140.2,36.0988388,-112.07675
140.3,36.0993118,-112.0777
140.4,36.0997505,-112.07867
140.5,36.1001091,-112.07968
140.6,36.1004105,-112.08073
140.7,36.1006393,-112.0818
140.8,36.1008301,-112.08289
140.9,36.1010284,-112.08397
141,36.1012192,-112.08506
141.1,36.1013603,-112.08614
141.2,36.1012497,-112.08725
141.3,36.1010704,-112.08833
141.4,36.10075,-112.08937
141.5,36.1002502,-112.09027
141.6,36.0994606,-112.0908
141.7,36.0988312,-112.09157
141.8,36.09832,-112.09248
141.9,36.09795,-112.09349
142,36.0976791,-112.09453
142.1,36.0977898,-112.09562
142.2,36.0982094,-112.0966
142.3,36.098629,-112.09758
142.4,36.099041,-112.09858
142.5,36.0994682,-112.09955
142.6,36.0999489,-112.10049
142.7,36.1002998,-112.10151
142.8,36.1006317,-112.10254
142.9,36.1009216,-112.1036
143,36.10112,-112.10466
143.1,36.1009903,-112.10576
143.2,36.1004906,-112.10663
143.3,36.0998611,-112.10744
143.4,36.0993805,-112.10833
143.5,36.0992584,-112.10943
143.6,36.0994911,-112.1105
143.7,36.0997505,-112.11156
143.8,36.0997581,-112.11267
143.9,36.0994415,-112.11371
144,36.0989418,-112.11463
144.1,36.0982208,-112.11528
144.2,36.097641,-112.11611
144.3,36.0974312,-112.11719
144.4,36.097229,-112.11827
144.5,36.0970993,-112.11937
144.6,36.0969391,-112.12046
144.7,36.0967102,-112.12153
144.8,36.0964584,-112.12259
144.9,36.0964203,-112.12369
145,36.0964317,-112.1248
145.1,36.0964508,-112.12591
145.2,36.0965195,-112.12702
145.3,36.0966492,-112.12812
145.4,36.0969505,-112.12916
145.5,36.0972786,-112.1302
145.6,36.097599,-112.13124
145.7,36.0981102,-112.13215
145.8,36.0987282,-112.13295
145.9,36.0992088,-112.13388
146,36.0996819,-112.13482
146.1,36.1002197,-112.13571
146.2,36.1008492,-112.1365
146.3,36.10149,-112.13729
146.4,36.1021004,-112.1381
146.5,36.1027107,-112.13891
146.6,36.1033783,-112.13967
146.7,36.10392,-112.14055
146.8,36.1044197,-112.14147
146.9,36.1049194,-112.1424
147,36.1053696,-112.14336
147.1,36.105751,-112.14436
147.2,36.1059799,-112.14543
147.3,36.1061096,-112.14653
147.4,36.1061707,-112.14764
147.5,36.1062088,-112.14875
147.6,36.1061783,-112.14985
147.7,36.1061096,-112.15096
147.8,36.1059303,-112.15205
147.9,36.1057701,-112.15314
148,36.1057816,-112.15425
148.1,36.1056595,-112.15535
148.2,36.1054306,-112.15642
148.3,36.1051292,-112.15747
148.4,36.1046906,-112.15842
148.5,36.1041107,-112.15927
148.6,36.1037216,-112.16024
148.7,36.1033592,-112.16124
148.8,36.1027794,-112.16208
148.9,36.1021118,-112.16281
149,36.1015587,-112.16369
149.1,36.1010704,-112.16453
149.2,36.1003609,-112.16515
149.3,36.0999718,-112.16614
149.4,36.0997581,-112.16722
149.5,36.0997505,-112.16833
149.6,36.0997391,-112.16944
149.7,36.099411,-112.17041
149.8,36.0990181,-112.1714
149.9,36.0986519,-112.17242
150,36.09832,-112.17345
150.1,36.0980911,-112.17452
150.2,36.0979195,-112.17561
150.3,36.0978508,-112.17671
150.4,36.0979309,-112.17782
150.5,36.0979118,-112.17891
150.6,36.0977592,-112.18001
150.7,36.0976791,-112.1811
150.8,36.0980682,-112.18209
150.9,36.098381,-112.18312
151,36.0985413,-112.18421
151.1,36.0986214,-112.18532
151.2,36.098259,-112.18629
151.3,36.0979996,-112.18735
151.4,36.0980797,-112.18846
151.5,36.0979004,-112.18953
151.6,36.097599,-112.19057
151.7,36.0974617,-112.19167
151.8,36.0974312,-112.19278
151.9,36.0974617,-112.19389
152,36.0974884,-112.195
152.1,36.0974197,-112.19609
152.2,36.097229,-112.19718
152.3,36.0970802,-112.19827
152.4,36.096981,-112.19938
152.5,36.0970306,-112.20048
152.6,36.0971298,-112.20158
152.7,36.0973282,-112.20267
152.8,36.0975609,-112.20374
152.9,36.0979118,-112.20476
153,36.0982704,-112.20578
153.1,36.0986595,-112.20678
153.2,36.0990486,-112.20778
153.3,36.0996284,-112.20862
153.4,36.1001282,-112.20955
153.5,36.100441,-112.21058
153.6,36.1006088,-112.21167
153.7,36.1008415,-112.21274
153.8,36.1010895,-112.21381
153.9,36.1014519,-112.21483
154,36.1018295,-112.21584
154.1,36.1022491,-112.21682
154.2,36.1026993,-112.21778
154.3,36.1032104,-112.2187
154.4,36.1037483,-112.21958
154.5,36.1044006,-112.22035
154.6,36.1050797,-112.22108
154.7,36.1057091,-112.22188
154.8,36.1063385,-112.22267
154.9,36.1068306,-112.2236
155,36.1075211,-112.22431
155.1,36.1082001,-112.22505
155.2,36.1088409,-112.22582
155.3,36.1095009,-112.22658
155.4,36.1101608,-112.22733
155.5,36.1108284,-112.22808
155.6,36.1115685,-112.2287
155.7,36.1123695,-112.22921
155.8,36.1131897,-112.22967
155.9,36.1140404,-112.23
156,36.1149216,-112.22987
156.1,36.1158104,-112.22976
156.2,36.1166916,-112.22999
156.3,36.1174316,-112.23062
156.4,36.1182213,-112.23112
156.5,36.1190796,-112.23145
156.6,36.1199417,-112.23178
156.7,36.1208115,-112.2321
156.8,36.1216698,-112.23242
156.9,36.1225319,-112.23274
157,36.1234016,-112.23303
157.1,36.124279,-112.23331
157.2,36.1251488,-112.23359
157.3,36.1260109,-112.2339
157.4,36.1268806,-112.23421
157.5,36.1277313,-112.23459
157.6,36.1285591,-112.23501
157.7,36.1293793,-112.23547
157.8,36.1301804,-112.23598
157.9,36.13097,-112.23652
158,36.1316605,-112.23722
158.1,36.1323509,-112.23793
158.2,36.1329689,-112.23874
158.3,36.1334801,-112.23965
158.4,36.1338196,-112.24068
158.5,36.1341209,-112.24173
158.6,36.1343689,-112.2428
158.7,36.1345596,-112.24387
158.8,36.1348991,-112.24489
158.9,36.1355209,-112.24567
159,36.1363106,-112.24622
159.1,36.1370697,-112.24681
159.2,36.1377487,-112.24754
159.3,36.1383514,-112.24836
159.4,36.1389503,-112.24919
159.5,36.1394882,-112.25007
159.6,36.1399193,-112.25104
159.7,36.1404419,-112.25195
159.8,36.1409607,-112.25286
159.9,36.1414795,-112.25377
160,36.141861,-112.25477
160.1,36.142231,-112.25578
160.2,36.1425591,-112.25682
160.3,36.1429596,-112.25758
160.4,36.1431808,-112.25853
160.5,36.1436806,-112.25946
160.6,36.1442986,-112.26025
160.7,36.1449203,-112.26106
160.8,36.1454582,-112.26195
160.9,36.1458206,-112.26292
161,36.1455688,-112.26398
161.1,36.1451683,-112.26498
161.2,36.1448898,-112.26603
161.3,36.1447182,-112.26712
161.4,36.1445198,-112.2682
161.5,36.14431,-112.26929
161.6,36.1440392,-112.27035
161.7,36.1437798,-112.27141
161.8,36.1436691,-112.2725
161.9,36.1435204,-112.2736
162,36.1434898,-112.27471
162.1,36.1435509,-112.27582
162.2,36.1436005,-112.27693
162.3,36.1438408,-112.27799
162.4,36.1440506,-112.27907
162.5,36.1441498,-112.28017
162.6,36.144371,-112.28125
162.7,36.1445694,-112.28232
162.8,36.1446304,-112.28342
162.9,36.1449318,-112.28447
163,36.1451607,-112.28554
163.1,36.1454201,-112.2866
163.2,36.1456413,-112.28768
163.3,36.1459618,-112.28871
163.4,36.146389,-112.28969
163.5,36.1468582,-112.29063
163.6,36.1467209,-112.29158
163.7,36.1473083,-112.29211
163.8,36.1474495,-112.29307
163.9,36.1478882,-112.29405
164,36.1483307,-112.29502
164.1,36.1487389,-112.29601
164.2,36.149231,-112.29693
164.3,36.1497498,-112.29785
164.4,36.1502495,-112.29877
164.5,36.1507912,-112.29965
164.6,36.151371,-112.30051
164.7,36.1520195,-112.30128
164.8,36.1526985,-112.302
164.9,36.1534119,-112.30268
165,36.1541595,-112.30331
165.1,36.1549416,-112.30386
165.2,36.1556396,-112.30453
165.3,36.1564217,-112.30509
165.4,36.1572189,-112.30559
165.5,36.1580505,-112.30603
165.6,36.1588898,-112.30642
165.7,36.1597519,-112.30677
165.8,36.1606483,-112.30681
165.9,36.161541,-112.30675
166,36.1624107,-112.30684
166.1,36.1630707,-112.30678
166.2,36.1639709,-112.30681
166.3,36.1648712,-112.30682
166.4,36.1657791,-112.30683
166.5,36.1666718,-112.30692
166.6,36.1675682,-112.30703
166.7,36.1684494,-112.30723
166.8,36.1693001,-112.30759
166.9,36.1701698,-112.30791
167,36.1710587,-112.30803
167.1,36.1719589,-112.3081
167.2,36.1728592,-112.30821
167.3,36.1737518,-112.30832
167.4,36.1746483,-112.30843
167.5,36.1755486,-112.30847
167.6,36.1764488,-112.30851
167.7,36.1773491,-112.30862
167.8,36.1782417,-112.30879
167.9,36.1791191,-112.30901
168,36.1799088,-112.30904
168.1,36.1806793,-112.30947
168.2,36.1815491,-112.30977
168.3,36.1824112,-112.31008
168.4,36.1832695,-112.3104
168.5,36.1840897,-112.31083
168.6,36.1848907,-112.31134
168.7,36.1856689,-112.3119
168.8,36.1864014,-112.31254
168.9,36.1871109,-112.31321
169,36.1878014,-112.31394
169.1,36.1884613,-112.31469
169.2,36.1891518,-112.31536
169.3,36.1900101,-112.31569
169.4,36.1905594,-112.31654
169.5,36.1913109,-112.31716
169.6,36.1920204,-112.31783
169.7,36.1927605,-112.31846
169.8,36.1933403,-112.31912
169.9,36.1941299,-112.31952
170,36.19487,-112.32014
170.1,36.19561,-112.32078
170.2,36.1963806,-112.32136
170.3,36.1972008,-112.32182
170.4,36.1980209,-112.32229
170.5,36.1988106,-112.32281
170.6,36.1996117,-112.32333
170.7,36.2004204,-112.32381
170.8,36.2012291,-112.3243
170.9,36.2020302,-112.32481
171,36.2027512,-112.32548
171.1,36.2034492,-112.32618
171.2,36.2042007,-112.32678
171.3,36.2050018,-112.3273
171.4,36.2058487,-112.32766
171.5,36.2067108,-112.32799
171.6,36.2075005,-112.32853
171.7,36.2083511,-112.32887
171.8,36.2091484,-112.32939
171.9,36.2099495,-112.3299
172,36.2107582,-112.3304
172.1,36.2115707,-112.33089
172.2,36.2123795,-112.33138
172.3,36.2131805,-112.33189
172.4,36.2139511,-112.33244
172.5,36.2147293,-112.33301
172.6,36.2155113,-112.33358
172.7,36.2162704,-112.33417
172.8,36.2171402,-112.33447
172.9,36.2179909,-112.33482
173,36.2188301,-112.33521
173.1,36.2196999,-112.33548
173.2,36.2205811,-112.33573
173.3,36.2214699,-112.3359
173.4,36.2223587,-112.33606
173.5,36.2232513,-112.33625
173.6,36.2241402,-112.33642
173.7,36.225029,-112.33661
173.8,36.2259102,-112.33683
173.9,36.2267799,-112.3371
174,36.2275887,-112.33754
174.1,36.2284393,-112.33789
174.2,36.2292786,-112.3383
174.3,36.2301407,-112.33863
174.4,36.2310104,-112.33892
174.5,36.2318611,-112.3393
174.6,36.2327194,-112.33962
174.7,36.2335587,-112.34002
174.8,36.2343712,-112.34051
174.9,36.2351494,-112.34105
175,36.2359085,-112.34166
175.1,36.2365494,-112.34241
175.2,36.2369995,-112.34337
175.3,36.237339,-112.3444
175.4,36.2374802,-112.34548
175.5,36.2373085,-112.34657
175.6,36.2369919,-112.34761
175.7,36.2367897,-112.34869
175.8,36.2366791,-112.34978
175.9,36.2367401,-112.35089
176,36.2369308,-112.35196
176.1,36.2374306,-112.35286
176.2,36.2382088,-112.35338
176.3,36.2390785,-112.35367
176.4,36.2398796,-112.35419
176.5,36.2406693,-112.35472
176.6,36.2413788,-112.35541
