River kilometer measured from Lees Ferry (using NHD division) going upstream towards Glen Canyon Dam,,
River_km,Latitude,Longitude
-81.9,37.0605507,-111.2275
-82,37.059761,-111.22696
-82.1,37.0589714,-111.22641
-82.2,37.0581818,-111.22587
-82.3,37.0573883,-111.22533
-82.4,37.0567093,-111.22462
-82.5,37.0561104,-111.22377
-82.6,37.0557594,-111.2228
-82.7,37.0560608,-111.22174
-82.8,37.0562706,-111.22067
-82.9,37.056469,-111.21958
-83,37.056839,-111.21857
-83.1,37.0574188,-111.2177
-83.2,37.057991,-111.21684
-83.3,37.0585709,-111.21597
-83.4,37.0591888,-111.21516
-83.5,37.0598717,-111.21442
-83.6,37.0605698,-111.21371
-83.7,37.0612984,-111.21306
-83.8,37.0620308,-111.2124
-83.9,37.0627594,-111.21174
-84,37.0634918,-111.21108
-84.1,37.0642204,-111.21042
-84.2,37.06493,-111.20973
-84.3,37.0656509,-111.20904
-84.4,37.0663605,-111.20835
-84.5,37.06707,-111.20766
-84.6,37.0677795,-111.20697
-84.7,37.0685005,-111.20628
-84.8,37.0692101,-111.20559
-84.9,37.0699196,-111.2049
-85,37.0706291,-111.20421
-85.1,37.0713387,-111.20352
-85.2,37.0720596,-111.20283
-85.3,37.0727501,-111.20212
-85.4,37.0734596,-111.20141
-85.5,37.0742416,-111.20087
-85.6,37.0750389,-111.20035
-85.7,37.07584,-111.19982
-85.8,37.0766411,-111.1993
-85.9,37.0774307,-111.19878
-86,37.0781288,-111.19807
-86.1,37.0788193,-111.19735
-86.2,37.0795097,-111.19663
-86.3,37.0802002,-111.19589
-86.4,37.0808792,-111.19515
-86.5,37.0815506,-111.19441
-86.6,37.0822296,-111.19366
-86.7,37.082901,-111.19292
-86.8,37.08358,-111.19218
-86.9,37.084259,-111.19144
-87,37.0849419,-111.1907
-87.1,37.0856209,-111.18995
-87.2,37.0862999,-111.18921
-87.3,37.0869904,-111.1885
-87.4,37.087719,-111.18784
-87.5,37.088459,-111.18719
-87.6,37.0891914,-111.18653
-87.7,37.08992,-111.18587
-87.8,37.0907097,-111.18534
-87.9,37.0915413,-111.18492
-88,37.0923805,-111.1845
-88.1,37.0932198,-111.18408
-88.2,37.0940514,-111.18366
-88.3,37.0948906,-111.18324
-88.4,37.0957298,-111.18283
-88.5,37.0965614,-111.18241
-88.6,37.0974007,-111.18199
-88.7,37.0982399,-111.18157
-88.8,37.0990791,-111.18116
-88.9,37.0999184,-111.18077
-89,37.10075,-111.18035
-89.1,37.1014099,-111.17958
-89.2,37.1020699,-111.17882
-89.3,37.102581,-111.17789
-89.4,37.1029205,-111.17686
-89.5,37.1032295,-111.1758
-89.6,37.1035309,-111.17474
-89.7,37.1038399,-111.17368
-89.8,37.1041183,-111.17261
-89.9,37.1043587,-111.17153
-90,37.1045914,-111.17044
-90.1,37.1047287,-111.16933
-90.2,37.104969,-111.16825
-90.3,37.1053009,-111.1672
-90.4,37.1056213,-111.16617
-90.5,37.105381,-111.1651
-90.6,37.1048393,-111.16422
-90.7,37.104229,-111.16339
-90.8,37.1036186,-111.16256
-90.9,37.1030502,-111.16169
-91,37.1024895,-111.16081
-91.1,37.1019211,-111.15994
-91.2,37.1013489,-111.15906
-91.3,37.1006699,-111.15834
-91.4,37.0999184,-111.15772
-91.5,37.0990715,-111.15733
-91.6,37.0982819,-111.15679
-91.7,37.0974998,-111.15624
-91.8,37.0967102,-111.15568
-91.9,37.0959282,-111.15513
-92,37.09515,-111.15457
-92.1,37.0943604,-111.15402
-92.2,37.0935707,-111.15347
-92.3,37.0927887,-111.15291
-92.4,37.0920906,-111.15221
-92.5,37.0914116,-111.15147
-92.6,37.0909004,-111.15055
-92.7,37.0903816,-111.14963
-92.8,37.0899391,-111.14866
-92.9,37.0896301,-111.1476
-93,37.089489,-111.14649
-93.1,37.0893517,-111.14538
-93.2,37.0892105,-111.14427
-93.3,37.0890808,-111.14315
-93.4,37.0889206,-111.14205
-93.5,37.0887108,-111.14095
-93.6,37.0885315,-111.13986
-93.7,37.0887299,-111.13876
-93.8,37.0889282,-111.13766
-93.9,37.0893288,-111.13667
-94,37.0898209,-111.13574
-94.1,37.0904503,-111.13492
-94.2,37.0910797,-111.13412
-94.3,37.0917511,-111.13338
-94.4,37.0925293,-111.13281
-94.5,37.0932999,-111.13223
-94.6,37.0941086,-111.13175
-94.7,37.0949593,-111.13136
-94.8,37.0957985,-111.13097
-94.9,37.0966682,-111.13065
-95,37.0975304,-111.13034
-95.1,37.0984001,-111.13002
-95.2,37.0992584,-111.1297
-95.3,37.1001282,-111.12939
-95.4,37.1009903,-111.12907
-95.5,37.10186,-111.12875
-95.6,37.1026802,-111.12829
-95.7,37.1034698,-111.12776
-95.8,37.1042595,-111.12722
-95.9,37.1049614,-111.12651
-96,37.105629,-111.12577
-96.1,37.1061401,-111.12484
-96.2,37.1066208,-111.12389
-96.3,37.1071091,-111.12294
-96.4,37.1073303,-111.12187
-96.5,37.1074295,-111.12076
-96.6,37.1075783,-111.11965
-96.7,37.107151,-111.11868
-96.8,37.1066704,-111.11772
-96.9,37.1062012,-111.11676
-97,37.1057892,-111.11577
-97.1,37.1055183,-111.1147
-97.2,37.1052399,-111.11362
-97.3,37.1050491,-111.11253
-97.4,37.1049118,-111.11141
-97.5,37.1047707,-111.1103
-97.6,37.1046295,-111.10919
-97.7,37.1044884,-111.10808
-97.8,37.1043396,-111.10697
-97.9,37.1040497,-111.10592
-98,37.1036606,-111.1049
-98.1,37.1033401,-111.10385
-98.2,37.1030693,-111.10278
-98.3,37.10289,-111.10168
-98.4,37.1027489,-111.10057
-98.5,37.1027298,-111.09944
-98.6,37.1027718,-111.09832
-98.7,37.1030807,-111.09729
-98.8,37.1035995,-111.09638
-98.9,37.1042099,-111.09555
-99,37.1048317,-111.09472
-99.1,37.10495,-111.09361
-99.2,37.1049995,-111.0925
-99.3,37.1048813,-111.09138
-99.4,37.1046715,-111.09029
-99.5,37.1044617,-111.08919
-99.6,37.1042519,-111.0881
-99.7,37.1040497,-111.087
-99.8,37.1038704,-111.0859
-99.9,37.1035805,-111.08484
-100,37.103241,-111.0838
-100.1,37.1030807,-111.08269
-100.2,37.1029205,-111.08158
-100.3,37.1027489,-111.08048
-100.4,37.1026192,-111.07937
-100.5,37.102581,-111.07824
-100.6,37.1026688,-111.07712
-100.7,37.1029015,-111.07604
-100.8,37.1031685,-111.07496
-100.9,37.1037483,-111.07412
-101,37.1043701,-111.0733
-101.1,37.1050911,-111.07266
-101.2,37.1056595,-111.07178
-101.3,37.1061897,-111.07088
-101.4,37.1067085,-111.06995
-101.5,37.1072388,-111.06904
-101.6,37.1076393,-111.06808
-101.7,37.1077805,-111.06697
-101.8,37.1077309,-111.06586
-101.9,37.1075096,-111.06477
-102,37.1072006,-111.06371
-102.1,37.1067085,-111.06283
-102.2,37.1059608,-111.06222
-102.3,37.1052017,-111.06161
-102.4,37.1044312,-111.06101
-102.5,37.1036606,-111.06045
-102.6,37.1028099,-111.06005
-102.7,37.1019707,-111.05965
-102.8,37.1011696,-111.05916
-102.9,37.1004295,-111.05852
-103,37.0996819,-111.05788
-103.1,37.0990791,-111.05705
-103.2,37.0989494,-111.05593
-103.3,37.0988312,-111.05482
-103.4,37.0987701,-111.05369
-103.5,37.0987701,-111.05257
-103.6,37.0989494,-111.05148
-103.7,37.0992012,-111.05039
-103.8,37.0993805,-111.0493
-103.9,37.0997505,-111.04831
-104,37.1003418,-111.04746
-104.1,37.1009293,-111.04661
-104.2,37.1016998,-111.04604
-104.3,37.1025009,-111.04552
-104.4,37.1033211,-111.04506
-104.5,37.1041489,-111.04462
-104.6,37.105011,-111.04428
-104.7,37.1058693,-111.04394
-104.8,37.10672,-111.04359
-104.9,37.1073189,-111.04275
-105,37.1077995,-111.04179
-105.1,37.1082191,-111.0408
-105.2,37.1085587,-111.03976
-105.3,37.1088409,-111.0387
-105.4,37.1089592,-111.03758
-105.5,37.1090698,-111.03647
-105.6,37.1091805,-111.03535
-105.7,37.1092911,-111.03423
-105.8,37.1094093,-111.03312
-105.9,37.109539,-111.032
-106,37.1096802,-111.03089
-106.1,37.1098518,-111.02979
-106.2,37.1100197,-111.02868
-106.3,37.1101418,-111.02757
-106.4,37.11026,-111.02645
-106.5,37.1104012,-111.02534
-106.6,37.1105309,-111.02423
-106.7,37.1107407,-111.02313
-106.8,37.1109695,-111.02204
-106.9,37.1112404,-111.02097
-107,37.1115417,-111.01991
-107.1,37.1118507,-111.01886
-107.2,37.112339,-111.01793
-107.3,37.1129684,-111.01713
-107.4,37.1136589,-111.01641
-107.5,37.1143608,-111.01571
-107.6,37.1149406,-111.01487
-107.7,37.1152992,-111.01384
-107.8,37.1153908,-111.01275
-107.9,37.1152496,-111.01165
-108,37.1149101,-111.01061
-108.1,37.1144714,-111.00962
-108.2,37.1140404,-111.00863
-108.3,37.1136093,-111.00764
-108.4,37.1131287,-111.00669
-108.5,37.1126595,-111.00573
-108.6,37.1122894,-111.00471
-108.7,37.1120605,-111.00362
-108.8,37.1119194,-111.00251
-108.9,37.1118393,-111.00139
-109,37.1118889,-111.00028
-109.1,37.1121216,-110.9992
-109.2,37.1119804,-110.99809
-109.3,37.1118393,-110.99697
-109.4,37.1117096,-110.99586
-109.5,37.1116104,-110.99474
-109.6,37.1115112,-110.99362
-109.7,37.1114311,-110.99251
-109.8,37.111969,-110.99161
-109.9,37.1122398,-110.99054
-110,37.1124611,-110.98945
-110.1,37.112751,-110.98838
-110.2,37.1130409,-110.98732
-110.3,37.1133003,-110.98624
-110.4,37.1136284,-110.98521
-110.5,37.1142387,-110.98438
-110.6,37.1148491,-110.98355
-110.7,37.1154594,-110.98272
-110.8,37.1161995,-110.98208
-110.9,37.1170197,-110.98168
-111,37.1179008,-110.98152
-111.1,37.1187782,-110.98179
-111.2,37.1196289,-110.98216
-111.3,37.1204185,-110.98269
-111.4,37.1212196,-110.98322
-111.5,37.1220512,-110.98364
-111.6,37.1229095,-110.98398
-111.7,37.1237717,-110.98432
-111.8,37.1246605,-110.98429
-111.9,37.1254997,-110.98394
-112,37.1260605,-110.98308
-112.1,37.1262894,-110.98199
-112.2,37.1264305,-110.98088
-112.3,37.1265411,-110.97976
-112.4,37.1264687,-110.97864
-112.5,37.1263809,-110.97752
-112.6,37.1262589,-110.97641
-112.7,37.1260986,-110.9753
-112.8,37.1259308,-110.97419
-112.9,37.1257706,-110.97309
-113,37.1255989,-110.97198
-113.1,37.1254196,-110.97088
-113.2,37.1252289,-110.96978
-113.3,37.1250496,-110.96868
-113.4,37.1247406,-110.96762
-113.5,37.1244202,-110.96657
-113.6,37.1241684,-110.96549
-113.7,37.1239586,-110.9644
-113.8,37.1238289,-110.96328
-113.9,37.1238098,-110.96217
-114,37.1239586,-110.96106
-114.1,37.1241112,-110.95995
-114.2,37.1243591,-110.95888
-114.3,37.1247406,-110.95786
-114.4,37.1252518,-110.957
-114.5,37.126049,-110.95648
-114.6,37.1268616,-110.95599
-114.7,37.1276817,-110.95552
-114.8,37.1285019,-110.95506
-114.9,37.1293411,-110.95467
-115,37.1302109,-110.95435
-115.1,37.1310616,-110.95397
-115.2,37.131691,-110.9532
-115.3,37.1321983,-110.95228
-115.4,37.1326294,-110.95129
-115.5,37.1333694,-110.95065
-115.6,37.1342392,-110.95062
-115.7,37.1351204,-110.95078
-115.8,37.1358795,-110.95138
-115.9,37.1366615,-110.95194
-116,37.1374588,-110.95247
-116.1,37.138279,-110.95291
-116.2,37.1391411,-110.95327
-116.3,37.1399918,-110.95362
-116.4,37.1408501,-110.95398
-116.5,37.1417007,-110.95433
-116.6,37.1425514,-110.95472
-116.7,37.1433907,-110.95511
-116.8,37.1442413,-110.9555
-116.9,37.1450882,-110.95587
-117,37.1459808,-110.95599
-117.1,37.1468811,-110.95611
-117.2,37.1477814,-110.95601
-117.3,37.1486702,-110.95588
-117.4,37.1495399,-110.95561
-117.5,37.1503716,-110.95517
-117.6,37.1511917,-110.95472
-117.7,37.1518288,-110.95392
-117.8,37.1524506,-110.95312
-117.9,37.1526184,-110.95201
-118,37.1527901,-110.95091
-118.1,37.1526909,-110.94981
-118.2,37.1524811,-110.94872
-118.3,37.1520119,-110.94778
-118.4,37.1514511,-110.94689
-118.5,37.1508789,-110.94603
-118.6,37.1502686,-110.9452
-118.7,37.1496582,-110.94437
-118.8,37.1491089,-110.94348
-118.9,37.1486206,-110.94253
-119,37.1482086,-110.94154
-119.1,37.1479912,-110.94045
-119.2,37.1479607,-110.93934
-119.3,37.1480598,-110.93822
-119.4,37.1483002,-110.93714
-119.5,37.1487007,-110.93615
-119.6,37.1492615,-110.93526
-119.7,37.1498184,-110.93438
-119.8,37.1504288,-110.93356
-119.9,37.1510811,-110.93278
-120,37.1517296,-110.93199
-120.1,37.152401,-110.93125
-120.2,37.15308,-110.93051
-120.3,37.1537704,-110.92977
-120.4,37.1544609,-110.92905
-120.5,37.1551704,-110.92835
-120.6,37.155899,-110.9277
-120.7,37.1566505,-110.92707
-120.8,37.1573906,-110.92644
-120.9,37.1581116,-110.92577
-121,37.1589584,-110.92539
-121.1,37.1598206,-110.92505
-121.2,37.1606903,-110.92475
-121.3,37.1615601,-110.92449
-121.4,37.1624603,-110.92442
-121.5,37.1633606,-110.92433
-121.6,37.1642609,-110.9243
-121.7,37.1651611,-110.92443
-121.8,37.16605,-110.92455
-121.9,37.1669197,-110.92484
-122,37.1678009,-110.92512
-122.1,37.1686707,-110.92541
-122.2,37.169529,-110.92572
-122.3,37.1704102,-110.92597
-122.4,37.1713104,-110.92601
-122.5,37.1722107,-110.92604
-122.6,37.173111,-110.92606
-122.7,37.1740112,-110.92608
-122.8,37.1749115,-110.9261
-122.9,37.1758003,-110.92589
-123,37.1766815,-110.92566
-123.1,37.1774788,-110.92519
-123.2,37.1781693,-110.92446
-123.3,37.1786385,-110.92351
-123.4,37.1789207,-110.92247
-123.5,37.1788597,-110.92136
-123.6,37.1786613,-110.92026
-123.7,37.1783791,-110.9192
-123.8,37.17799,-110.91818
-123.9,37.1776085,-110.91716
-124,37.1770782,-110.91627
-124.1,37.1764488,-110.91545
-124.2,37.1758308,-110.91464
-124.3,37.175209,-110.91382
-124.4,37.1745911,-110.91301
-124.5,37.1739693,-110.91218
-124.6,37.1733818,-110.91134
-124.7,37.1727791,-110.91049
-124.8,37.1725082,-110.90945
-124.9,37.1723404,-110.90834
-125,37.1721611,-110.90724
-125.1,37.1721115,-110.90613
-125.2,37.1722183,-110.90501
-125.3,37.1723289,-110.90389
-125.4,37.1727409,-110.90295
-125.5,37.1733704,-110.90213
-125.6,37.1742287,-110.90183
-125.7,37.1751099,-110.9016
-125.8,37.1759987,-110.9017
-125.9,37.176899,-110.9018
-126,37.1777992,-110.90189
-126.1,37.1786804,-110.90215
-126.2,37.1795502,-110.90244
-126.3,37.1804199,-110.90273
-126.4,37.1813202,-110.90282
-126.5,37.1822205,-110.90288
-126.6,37.1831017,-110.90273
-126.7,37.1839905,-110.90251
-126.8,37.1848297,-110.90216
-126.9,37.1855698,-110.90152
-127,37.1863098,-110.90087
-127.1,37.1869392,-110.9001
-127.2,37.1875,-110.89921
-127.3,37.1879807,-110.89826
-127.4,37.1884193,-110.89727
-127.5,37.1888504,-110.89628
-127.6,37.1892815,-110.89529
-127.7,37.1898193,-110.89439
-127.8,37.190361,-110.8935
-127.9,37.1909103,-110.8926
-128,37.1915703,-110.89184
-128.1,37.1922684,-110.89113
-128.2,37.1929893,-110.89046
-128.3,37.1938095,-110.89001
-128.4,37.1946411,-110.88955
-128.5,37.1955185,-110.88932
-128.6,37.1964111,-110.88914
-128.7,37.1973,-110.889
-128.8,37.1982002,-110.88888
-128.9,37.1991005,-110.88884
-129,37.2000008,-110.88881
-129.1,37.2008896,-110.88894
-129.2,37.2017899,-110.88907
-129.3,37.2026596,-110.88931
-129.4,37.2034798,-110.88979
-129.5,37.2042809,-110.89031
-129.6,37.2050705,-110.89084
-129.7,37.2057991,-110.89151
-129.8,37.2065201,-110.89218
-129.9,37.2071915,-110.89292
-130,37.2077789,-110.89378
-130.1,37.2083702,-110.89463
-130.2,37.20895,-110.89549
-130.3,37.2095184,-110.89637
-130.4,37.2102089,-110.89706
-130.5,37.2109795,-110.89764
-130.6,37.2118111,-110.89803
-130.7,37.2126999,-110.89821
-130.8,37.2136002,-110.89829
-130.9,37.2145004,-110.89831
-131,37.2153397,-110.89799
-131.1,37.2161407,-110.89748
-131.2,37.2167702,-110.89667
-131.3,37.2173882,-110.89585
-131.4,37.2179985,-110.89502
-131.5,37.2185898,-110.89418
-131.6,37.2190018,-110.89317
-131.7,37.2194214,-110.89217
-131.8,37.2196884,-110.8911
-131.9,37.2199097,-110.89001
-132,37.2201385,-110.88892
-132.1,37.2203598,-110.88783
-132.2,37.2206612,-110.88677
-132.3,37.2209702,-110.8857
-132.4,37.2212715,-110.88464
-132.5,37.2216187,-110.88361
-132.6,37.2220612,-110.88263
-132.7,37.2225189,-110.88165
-132.8,37.2230606,-110.88076
-132.9,37.2236214,-110.87987
-133,37.2241707,-110.87899
-133.1,37.2247505,-110.87812
-133.2,37.2254791,-110.87746
-133.3,37.2262115,-110.8768
-133.4,37.2269592,-110.87617
-133.5,37.2277412,-110.87562
-133.6,37.228611,-110.87537
-133.7,37.2295113,-110.87534
-133.8,37.2304001,-110.87548
-133.9,37.2312508,-110.87583
-134,37.2320709,-110.87631
-134.1,37.2328796,-110.87679
-134.2,37.2336998,-110.87727
-134.3,37.2345085,-110.87776
-134.4,37.2352905,-110.87834
-134.5,37.2360497,-110.87893
-134.6,37.2368202,-110.87952
-134.7,37.2375717,-110.88014
-134.8,37.2383308,-110.88076
-134.9,37.2390785,-110.88137
-135,37.23983,-110.88199
-135.1,37.2405586,-110.88266
-135.2,37.2412109,-110.88344
-135.3,37.2418518,-110.88423
-135.4,37.2425003,-110.88501
-135.5,37.2431412,-110.8858
-135.6,37.2438583,-110.88647
-135.7,37.2446404,-110.88705
-135.8,37.2454109,-110.88763
-135.9,37.2462387,-110.88802
-136,37.2471313,-110.8882
-136.1,37.2480202,-110.88838
-136.2,37.2488899,-110.88817
-136.3,37.2497597,-110.88787
-136.4,37.2505112,-110.88728
-136.5,37.2512207,-110.88657
-136.6,37.25177,-110.88571
-136.7,37.2522507,-110.88475
-136.8,37.2527199,-110.88379
-136.9,37.2531319,-110.88279
-137,37.2534904,-110.88175
-137.1,37.253849,-110.88072
-137.2,37.2541618,-110.87966
-137.3,37.2544518,-110.87859
-137.4,37.2547302,-110.87752
-137.5,37.2550201,-110.87646
-137.6,37.2552414,-110.87537
-137.7,37.2552795,-110.87424
-137.8,37.2553291,-110.87312
-137.9,37.2553711,-110.87199
-138,37.2554092,-110.87086
-138.1,37.2554588,-110.86974
-138.2,37.2555199,-110.86861
-138.3,37.255619,-110.86749
-138.4,37.2557182,-110.86637
-138.5,37.2559204,-110.86528
-138.6,37.2562103,-110.86422
-138.7,37.2568016,-110.86336
-138.8,37.2573814,-110.8625
-138.9,37.2580299,-110.86174
-139,37.2588387,-110.86126
-139.1,37.2596588,-110.86078
-139.2,37.2605209,-110.86059
-139.3,37.2614288,-110.86059
-139.4,37.2623291,-110.86064
-139.5,37.2631798,-110.86093
-139.6,37.2640114,-110.86137
-139.7,37.2647285,-110.86205
-139.8,37.2654419,-110.86274
-139.9,37.2661095,-110.8635
-140,37.2667809,-110.86426
-140.1,37.2674484,-110.86501
-140.2,37.2681503,-110.86572
-140.3,37.2688599,-110.86641
-140.4,37.2695694,-110.8671
-140.5,37.2702904,-110.86779
-140.6,37.2709999,-110.86848
-140.7,37.27174,-110.86912
-140.8,37.27248,-110.86977
-140.9,37.2732201,-110.87041
-141,37.2739792,-110.87101
-141.1,37.2747917,-110.87152
-141.2,37.275589,-110.87204
-141.3,37.2763901,-110.87255
-141.4,37.2771912,-110.87307
-141.5,37.2780495,-110.87339
-141.6,37.2789307,-110.87367
-141.7,37.2798004,-110.87394
-141.8,37.2806892,-110.87412
-141.9,37.2815895,-110.87417
-142,37.2824898,-110.87411
-142.1,37.28339,-110.87406
-142.2,37.2842712,-110.87387
-142.3,37.285141,-110.87357
-142.4,37.2860107,-110.87327
-142.5,37.2868195,-110.87279
-142.6,37.2876282,-110.87229
-142.7,37.2884216,-110.87177
-142.8,37.2887993,-110.87075
-142.9,37.2891808,-110.86973
-143,37.2894211,-110.86865
-143.1,37.2895699,-110.86754
-143.2,37.289711,-110.86642
-143.3,37.2898483,-110.86531
-143.4,37.2899895,-110.8642
-143.5,37.2901306,-110.86308
-143.6,37.2902603,-110.86197
-143.7,37.2903786,-110.86085
-143.8,37.2905006,-110.85973
-143.9,37.2906189,-110.85861
-144,37.2907295,-110.85749
-144.1,37.2908516,-110.85637
-144.2,37.2909698,-110.85525
-144.3,37.2910805,-110.85414
-144.4,37.2911987,-110.85302
-144.5,37.2913208,-110.8519
-144.6,37.2915001,-110.8508
-144.7,37.2917595,-110.84971
-144.8,37.2920914,-110.84867
-144.9,37.2924995,-110.84767
-145,37.2929192,-110.84667
-145.1,37.2933311,-110.84567
-145.2,37.2938385,-110.84474
-145.3,37.2944107,-110.84387
-145.4,37.2949791,-110.84299
-145.5,37.2956009,-110.84217
-145.6,37.2962189,-110.84135
-145.7,37.2969208,-110.84066
-145.8,37.2976685,-110.84002
-145.9,37.2984085,-110.83939
-146,37.2992592,-110.83901
-146.1,37.3001099,-110.83863
-146.2,37.3009605,-110.83824
-146.3,37.3018417,-110.83803
-146.4,37.3027306,-110.83791
-146.5,37.3036308,-110.83778
-146.6,37.3045197,-110.83766
-146.7,37.3054199,-110.83753
-146.8,37.3063202,-110.83741
-146.9,37.307209,-110.83745
-147,37.3081093,-110.83758
-147.1,37.3089981,-110.83772
-147.2,37.3098907,-110.83786
-147.3,37.310791,-110.838
-147.4,37.3116798,-110.83813
-147.5,37.3125801,-110.83827
-147.6,37.3134689,-110.83841
-147.7,37.3143692,-110.83855
-147.8,37.315239,-110.83887
-147.9,37.3160896,-110.83923
-148,37.3169098,-110.83969
-148.1,37.3177299,-110.84015
-148.2,37.3183708,-110.84095
-148.3,37.3190002,-110.84175
-148.4,37.3196106,-110.84258
-148.5,37.3201714,-110.84346
-148.6,37.3207283,-110.84435
-148.7,37.32127,-110.84525
-148.8,37.3218002,-110.84617
-148.9,37.322319,-110.84709
-149,37.3227005,-110.84811
-149.1,37.3230782,-110.84913
-149.2,37.3233604,-110.8502
-149.3,37.3235893,-110.85129
-149.4,37.3238106,-110.85239
-149.5,37.3240204,-110.85348
-149.6,37.3241501,-110.8546
-149.7,37.3242798,-110.85572
-149.8,37.3244209,-110.85683
-149.9,37.3245392,-110.85795
-150,37.3245583,-110.85908
-150.1,37.3246498,-110.8602
-150.2,37.3248596,-110.8613
-150.3,37.3251495,-110.86236
-150.4,37.3255997,-110.86333
-150.5,37.3260498,-110.86431
-150.6,37.32658,-110.86522
-150.7,37.3271294,-110.86612
-150.8,37.3276711,-110.86702
-150.9,37.3283691,-110.86773
-151,37.3290787,-110.86842
-151.1,37.3298111,-110.86908
-151.2,37.3305893,-110.86964
-151.3,37.3313789,-110.8702
-151.4,37.3321609,-110.87075
-151.5,37.3329391,-110.87131
-151.6,37.3338013,-110.87168
-151.7,37.3346481,-110.87204
-151.8,37.3354988,-110.87241
-151.9,37.3363495,-110.87278
-152,37.3372116,-110.87314
-152.1,37.338089,-110.87334
-152.2,37.3389893,-110.8735
-152.3,37.3398705,-110.87367
-152.4,37.3407707,-110.87383
-152.5,37.3416595,-110.87399
-152.6,37.3425484,-110.87416
-152.7,37.343441,-110.87418
-152.8,37.3442993,-110.87385
-152.9,37.3451614,-110.87352
-153,37.3459587,-110.87304
-153.1,37.3466606,-110.87233
-153.2,37.3473701,-110.87163
-153.3,37.3479195,-110.87076
-153.4,37.3484001,-110.8698
-153.5,37.3488693,-110.86884
-153.6,37.3492508,-110.86783
-153.7,37.3494987,-110.86674
-153.8,37.3497505,-110.86566
-153.9,37.3498688,-110.86455
-154,37.3498611,-110.86342
-154.1,37.3498383,-110.86229
-154.2,37.3498192,-110.86116
-154.3,37.3495216,-110.86011
-154.4,37.3492012,-110.85905
-154.5,37.3488884,-110.858
-154.6,37.3485107,-110.85697
-154.7,37.3481102,-110.85596
-154.8,37.3477097,-110.85495
-154.9,37.3473206,-110.85393
-155,37.3468895,-110.85294
-155.1,37.3464088,-110.85198
-155.2,37.34589,-110.85106
-155.3,37.3453712,-110.85014
-155.4,37.3448486,-110.84921
-155.5,37.3443413,-110.84829
-155.6,37.3438187,-110.84736
-155.7,37.3433113,-110.84643
-155.8,37.3427696,-110.84553
-155.9,37.3421707,-110.84469
-156,37.3415718,-110.84384
-156.1,37.3409691,-110.843
-156.2,37.3403702,-110.84216
-156.3,37.3397903,-110.84129
-156.4,37.3392105,-110.84043
-156.5,37.3386383,-110.83956
-156.6,37.338089,-110.83866
-156.7,37.3375702,-110.83774
-156.8,37.3370514,-110.83682
-156.9,37.3365288,-110.8359
-157,37.3359985,-110.83498
-157.1,37.3354683,-110.83407
-157.2,37.3349419,-110.83316
-157.3,37.3344383,-110.83223
-157.4,37.3340912,-110.83118
-157.5,37.3337517,-110.83014
-157.6,37.3334007,-110.8291
-157.7,37.3330612,-110.82806
-157.8,37.3327103,-110.82701
-157.9,37.3323212,-110.82599
-158,37.3319397,-110.82497
-158.1,37.3315582,-110.82395
-158.2,37.3311691,-110.82293
-158.3,37.3308105,-110.8219
-158.4,37.3304596,-110.82086
-158.5,37.3301086,-110.81981
-158.6,37.3297081,-110.81882
-158.7,37.329071,-110.81802
-158.8,37.3284302,-110.81723
-158.9,37.3277092,-110.81656
-159,37.3269615,-110.81593
-159.1,37.3263206,-110.81516
-159.2,37.3257904,-110.81425
-159.3,37.3252602,-110.81334
-159.4,37.3247299,-110.81242
-159.5,37.3241997,-110.81151
-159.6,37.3236694,-110.8106
-159.7,37.3231392,-110.80969
-159.8,37.3226395,-110.80875
-159.9,37.3222313,-110.80774
-160,37.3218193,-110.80674
-160.1,37.3214111,-110.80573
-160.2,37.3213081,-110.80464
-160.3,37.3213196,-110.80351
-160.4,37.321331,-110.80238
-160.5,37.3213882,-110.80125
-160.6,37.3214188,-110.80013
-160.7,37.3214493,-110.799
-160.8,37.3216286,-110.7979
-160.9,37.3218384,-110.7968
-161,37.3220596,-110.7957
-161.1,37.3222885,-110.79461
-161.2,37.3225212,-110.79352
-161.3,37.3227692,-110.79243
-161.4,37.3230286,-110.79136
-161.5,37.3232994,-110.79028
-161.6,37.3235092,-110.78919
-161.7,37.3235817,-110.78806
-161.8,37.3236618,-110.78694
-161.9,37.3237,-110.78581
-162,37.3235397,-110.7847
-162.1,37.3233719,-110.78359
-162.2,37.3232117,-110.78248
-162.3,37.32304,-110.78137
-162.4,37.3229218,-110.78026
-162.5,37.3228607,-110.77913
-162.6,37.3228989,-110.77802
-162.7,37.3231506,-110.77693
-162.8,37.3234596,-110.77589
-162.9,37.32407,-110.77507
-163,37.3246994,-110.77426
-163.1,37.3255005,-110.77373
-163.2,37.3262901,-110.77321
-163.3,37.3270912,-110.77268
-163.4,37.3278809,-110.77215
-163.5,37.3286781,-110.77161
-163.6,37.3294716,-110.77108
-163.7,37.3302689,-110.77054
-163.8,37.3309898,-110.76986
-163.9,37.3315315,-110.769
-164,37.3318901,-110.76797
-164.1,37.3320999,-110.76687
-164.2,37.3322983,-110.76577
-164.3,37.332489,-110.76467
-164.4,37.3325691,-110.76355
-164.5,37.3326492,-110.76242
-164.6,37.3327217,-110.7613
-164.7,37.3329086,-110.7602
-164.8,37.3331299,-110.7591
-164.9,37.3336906,-110.75831
-165,37.3344498,-110.7577
-165.1,37.3352814,-110.75731
-165.2,37.3361588,-110.75706
-165.3,37.3370399,-110.75681
